,Unnamed: 0,floor_num,total_area,kitchen_area,rooms_count,living_area,is_apartments,total_floor,district,hood,metro_name,metro_transport_type,metro_time,price
3077,3077,4,222.0,10.0,5.0,185.0,f,5,ЦАО,р-н Хамовники,Кропоткинская,walk,3,197892200
3078,3078,8,38.0,12.3,1.0,11.7,f,14,НАО (Новомосковский),м. Потапово,Потапово,walk,14,11350000
3079,3079,4,160.0,19.0,3.0,133.0,f,9,ЦАО,р-н Хамовники,Парк Культуры,walk,8,111500000
3080,3080,6,34.37,0.0,0.0,0.0,t,14,ЗелАО,р-н Силино,Зеленоград — Крюково,transport,5,9821289
3081,3081,4,200.7,0.0,4.0,0.0,f,18,ЮЗАО,р-н Ломоносовский,Профсоюзная,walk,11,108000000
3082,3082,1,54.8,10.4,2.0,33.7,f,12,ВАО,р-н Новогиреево,Перово,walk,11,14200000
3083,3083,4,111.6,0.0,4.0,51.9,f,20,СЗАО,р-н Покровское-Стрешнево,Трикотажная,walk,5,44534560
3084,3084,2,59.52,22.3,2.0,24.5,f,21,СВАО,р-н Марфино,Телецентр,walk,11,27570000
3085,3085,18,73.2,19.1,2.0,33.7,,22,СЗАО,р-н Покровское-Стрешнево,Спартак,walk,10,24600000
3086,3086,2,49.0,18.6,2.0,0.0,f,32,ЮВАО,р-н Рязанский,Стахановская,walk,6,14968569
3087,3087,12,79.0,0.0,3.0,0.0,f,26,ЮАО,р-н Чертаново Южное,Лесопарковая,walk,7,22980400
3088,3088,27,131.22,26.1,5.0,100.1,f,31,СВАО,р-н Марфино,Владыкино,walk,17,57080700
3089,3089,15,750.0,0.0,6.0,0.0,,16,ЗАО,р-н Очаково-Матвеевское,Матвеевская,walk,16,1101886799
3090,3090,15,192.8,0.0,5.0,0.0,f,41,САО,р-н Хорошевский,Петровский Парк,walk,13,147474436
3091,3091,15,50.5,5.0,1.0,28.0,f,17,ЮЗАО,р-н Гагаринский,Ленинский проспект,walk,14,42066500
3092,3092,4,115.61,0.0,4.0,0.0,,13,ЗАО,р-н Раменки,Минская,transport,5,70000000
3093,3093,30,118.0,0.0,4.0,0.0,f,32,ЮАО,р-н Даниловский,Павелецкая,walk,9,78176062
3094,3094,3,165.0,25.0,4.0,0.0,,7,ЦАО,р-н Хамовники,Парк Культуры,walk,10,371250000
3095,3095,26,20.5,5.3,0.0,9.7,f,33,СВАО,р-н Алтуфьевский,Отрадное,transport,5,7523620
3096,3096,17,49.0,7.8,1.0,27.7,f,27,ЦАО,р-н Басманный,Бауманская,walk,13,23275000
3097,3097,6,267.0,40.0,6.0,180.0,f,7,ЦАО,р-н Хамовники,Смоленская,walk,8,311000000
3098,3098,16,38.8,0.0,1.0,15.5,f,17,НАО (Новомосковский),м. Боровское шоссе,Боровское шоссе,transport,8,10715978
3099,3099,13,594.0,40.0,6.0,0.0,t,13,ЗАО,р-н Раменки,Ломоносовский проспект,transport,5,795194973
3100,3100,1,280.0,25.0,6.0,250.0,,26,ЗАО,р-н Очаково-Матвеевское,Матвеевская,walk,20,154980000
3101,3101,9,166.67,39.7,4.0,67.2,f,12,ЗАО,м. Павшино,Павшино,transport,24,75101502
3102,3102,17,36.8,0.0,1.0,18.1,t,30,ЮЗАО,р-н Черемушки,Воронцовская,walk,8,10800800
3103,3103,33,190.0,15.0,3.0,0.0,t,65,ЦАО,р-н Пресненский,Деловой центр,walk,2,148295598
3104,3104,14,29.0,13.2,1.0,8.4,f,19,СЗАО,р-н Щукино,Октябрьское поле,walk,20,19459000
3105,3105,26,247.0,28.0,5.0,140.9,f,31,ЗАО,р-н Очаково-Матвеевское,Давыдково,transport,5,320465410
3106,3106,2,250.0,16.0,5.0,0.0,f,5,ЦАО,р-н Арбат,Арбатская,walk,9,376477989
3107,3107,6,319.3,20.0,5.0,0.0,f,6,САО,р-н Беговой,Белорусская,walk,7,250000000
3108,3108,15,74.9,0.0,3.0,36.2,f,48,СЗАО,р-н Покровское-Стрешнево,Тушинская,walk,4,25406304
3109,3109,1,336.0,21.0,6.0,180.0,f,3,ЦАО,р-н Тверской,Трубная,walk,2,593676600
3110,3110,2,36.06,13.5,1.0,0.0,f,54,СЗАО,р-н Хорошево-Мневники,Полежаевская,walk,14,20713585
3111,3111,11,92.6,0.0,4.0,0.0,f,22,СВАО,р-н Марьина роща,Савёловская,walk,13,40217846
3112,3112,4,23.8,6.5,0.0,8.6,f,18,НАО (Новомосковский),м. Улица Скобелевская,Улица Скобелевская,transport,9,7703623
3113,3113,5,223.0,20.0,5.0,140.0,,5,ЦАО,р-н Мещанский,Кузнецкий мост,walk,4,137726667
3114,3114,4,78.0,0.0,3.0,0.0,t,7,ЦАО,р-н Арбат,Арбатская,walk,6,120000000
3115,3115,3,81.7,7.7,2.0,53.1,f,40,САО,р-н Хорошевский,ЦСКА,walk,11,59500000
3116,3116,3,94.0,11.9,5.0,58.8,f,4,ЦАО,р-н Хамовники,Смоленская,walk,8,41500000
3117,3117,9,67.0,25.0,3.0,29.1,,14,ЗАО,р-н Раменки,Минская,transport,5,38000000
3118,3118,6,25.8,3.3,0.0,17.5,t,29,ЮЗАО,р-н Черемушки,Новые Черёмушки,walk,11,10392240
3119,3119,14,26.9,0.0,0.0,14.6,f,20,НАО (Новомосковский),м. Новопеределкино,Новопеределкино,transport,7,8381949
3120,3120,10,48.0,6.8,2.0,30.6,f,12,ЮВАО,р-н Люблино,Люблино,walk,9,15690000
3121,3121,7,173.6,18.0,4.0,0.0,,13,ЦАО,р-н Хамовники,Спортивная,walk,9,165000000
3122,3122,9,264.9,55.4,6.0,0.0,f,16,ЦАО,р-н Хамовники,Смоленская,walk,10,265000000
3123,3123,16,123.0,0.0,4.0,0.0,f,23,ЗАО,р-н Можайский,Давыдково,walk,16,72500000
3124,3124,21,45.6,21.4,1.0,12.8,f,29,ЮВАО,р-н Южнопортовый,Дубровка,walk,17,18753288
3125,3125,13,42.3,11.3,1.0,20.3,f,13,ЮЗАО,р-н Коньково,Беляево,walk,14,14499999
3126,3126,10,39.1,8.6,1.0,21.0,f,12,СВАО,р-н Отрадное,Отрадное,walk,20,11300000
3127,3127,3,160.1,20.0,4.0,120.0,f,6,ЦАО,р-н Хамовники,Кропоткинская,walk,2,149300000
3128,3128,5,55.5,11.2,2.0,0.0,f,9,НАО (Новомосковский),м. Мичуринец,Мичуринец,walk,11,14000000
3129,3129,7,36.38,14.0,1.0,0.0,f,54,СЗАО,р-н Хорошево-Мневники,Полежаевская,walk,14,22262123
3130,3130,2,90.0,10.7,3.0,47.0,f,22,ЮЗАО,р-н Южное Бутово,Бунинская аллея,walk,10,16900000
3131,3131,6,63.6,0.0,3.0,0.0,f,14,САО,р-н Савеловский,Гражданская,walk,4,23500000
3132,3132,3,68.3,6.0,3.0,45.0,,9,ЮЗАО,р-н Ясенево,Ясенево,walk,14,16300000
3133,3133,23,21.7,0.0,0.0,0.0,f,24,СВАО,р-н Отрадное,Бибирево,transport,6,8613218
3134,3134,7,157.6,0.0,4.0,0.0,,18,ЦАО,р-н Хамовники,Фрунзенская,walk,5,214867925
3135,3135,12,164.9,6.9,5.0,82.2,f,21,ЦАО,р-н Пресненский,Улица 1905 года,walk,12,137680000
3136,3136,17,248.4,0.0,6.0,0.0,,17,ЦАО,р-н Пресненский,Улица 1905 года,walk,11,340000000
3137,3137,13,20.1,5.4,0.0,7.8,f,30,ВАО,р-н Гольяново,Черкизовская,transport,5,7781614
3138,3138,11,49.0,10.0,1.0,21.0,,13,ЦАО,р-н Таганский,Таганская,walk,4,22100000
3139,3139,21,239.4,54.7,4.0,102.0,t,21,ЦАО,р-н Басманный,Чкаловская,walk,2,359100000
3140,3140,3,64.0,25.0,2.0,20.0,t,20,САО,р-н Беговой,Белорусская,walk,13,38000000
3141,3141,3,485.0,30.0,6.0,400.0,,7,ЦАО,р-н Басманный,Курская,walk,9,388526400
3142,3142,2,60.0,30.0,2.0,14.0,f,9,ЦАО,р-н Таганский,Китай-город,walk,12,93700000
3143,3143,9,38.09,6.9,1.0,22.7,f,10,НАО (Новомосковский),м. Рассказовка,Рассказовка,transport,20,7997911
3144,3144,3,55.7,13.0,1.0,20.0,f,19,СЗАО,р-н Хорошево-Мневники,Народное Ополчение,transport,4,21000000
3145,3145,42,172.0,45.0,4.0,0.0,f,48,СЗАО,р-н Щукино,Щукинская,walk,12,95000000
3146,3146,6,169.27,14.3,5.0,104.2,f,6,ЮАО,р-н Нагорный,Нагорная,walk,5,73860415
3147,3147,10,29.4,7.6,0.0,13.6,f,33,СВАО,р-н Алтуфьевский,Отрадное,transport,5,9278057
3148,3148,7,66.8,17.9,4.0,31.7,f,23,НАО (Новомосковский),м. Коммунарка,Коммунарка,walk,13,13430335
3149,3149,4,138.0,15.0,3.0,118.0,f,6,ЦАО,р-н Тверской,Трубная,walk,5,135000000
3150,3150,10,39.84,0.0,1.0,12.0,f,25,ЮАО,р-н Нагатино-Садовники,Нагатинская,walk,6,22702148
3151,3151,6,211.0,0.0,6.0,0.0,f,7,ЦАО,р-н Арбат,Баррикадная,walk,8,65000000
3152,3152,3,246.0,46.0,5.0,150.0,f,4,ЦАО,р-н Хамовники,Парк Культуры,walk,7,270000000
3153,3153,3,42.9,13.3,1.0,0.0,f,23,ЗАО,р-н Очаково-Матвеевское,Озёрная,walk,19,20005137
3154,3154,5,21.5,4.2,0.0,9.5,f,19,НАО (Новомосковский),м. Улица Скобелевская,Улица Скобелевская,transport,7,6869402
3155,3155,7,36.6,10.0,1.0,15.0,f,30,СЗАО,р-н Хорошево-Мневники,Хорошёвская,transport,5,21800000
3156,3156,37,36.91,0.0,1.0,11.8,f,49,СВАО,р-н Марьина роща,Марьина Роща,walk,17,17495340
3157,3157,13,35.4,10.0,1.0,19.7,f,16,ЮАО,р-н Донской,Крымская,walk,10,12000000
3158,3158,2,38.9,8.0,1.0,20.4,f,12,СВАО,р-н Свиблово,Свиблово,walk,6,11500000
3159,3159,10,244.9,16.0,4.0,0.0,f,14,ЦАО,р-н Мещанский,Проспект Мира,walk,6,367295599
3160,3160,25,46.58,0.0,1.0,23.6,t,33,ЦАО,р-н Пресненский,Белорусская,walk,11,43188976
3161,3161,5,116.0,20.0,4.0,70.0,f,5,ЦАО,р-н Пресненский,Тверская,walk,10,74990000
3162,3162,3,33.1,5.0,1.0,19.8,f,14,НАО (Новомосковский),м. Рассказовка,Рассказовка,transport,20,7523506
3163,3163,2,19.8,0.0,0.0,10.1,f,18,НАО (Новомосковский),м. Тёплый Стан,Тёплый Стан,transport,8,7057670
3164,3164,14,136.5,20.0,4.0,111.5,,16,ЦАО,р-н Пресненский,Улица 1905 года,walk,9,175000000
3165,3165,7,35.5,8.1,1.0,16.5,,9,ТАО (Троицкий),м. Коммунарка,Коммунарка,transport,22,7290000
3166,3166,6,70.3,12.4,3.0,39.0,f,15,НАО (Новомосковский),м. Коммунарка,Коммунарка,transport,16,13491224
3167,3167,4,68.9,5.0,3.0,43.1,f,15,НАО (Новомосковский),м. Аэропорт Внуково,Аэропорт Внуково,transport,17,15171780
3168,3168,7,121.36,0.0,4.0,0.0,t,14,ЗАО,р-н Дорогомилово,Киевская,walk,8,105947280
3169,3169,7,379.0,47.0,6.0,303.0,,7,ЦАО,р-н Хамовники,Боровицкая,walk,4,465000000
3170,3170,9,44.0,6.5,2.0,0.0,f,9,ЮВАО,р-н Нижегородский,Стахановская,walk,14,12000000
3171,3171,13,37.4,6.7,1.0,22.4,f,30,ЮВАО,р-н Рязанский,Окская,walk,10,12062397
3172,3172,5,412.0,0.0,6.0,0.0,,7,ЦАО,р-н Хамовники,Киевская,walk,12,378314467
3173,3173,6,38.0,17.0,2.0,10.9,f,11,НАО (Новомосковский),м. Бунинская аллея,Бунинская аллея,transport,13,9434794
3174,3174,5,44.7,5.4,2.0,30.4,f,8,ЮАО,р-н Донской,Верхние котлы,walk,4,14190000
3175,3175,24,38.3,8.0,1.0,20.0,f,30,СЗАО,р-н Хорошево-Мневники,Народное Ополчение,walk,19,22000000
3176,3176,3,165.0,13.0,5.0,107.3,f,16,ЗАО,р-н Раменки,Ломоносовский проспект,walk,7,96000000
3177,3177,20,230.0,0.0,5.0,0.0,f,44,ЗАО,р-н Фили-Давыдково,Славянский бульвар,walk,9,123000000
3178,3178,18,187.4,20.0,5.0,107.0,f,18,САО,р-н Хорошевский,ЦСКА,walk,9,103000000
3179,3179,6,33.51,12.0,1.0,12.5,f,29,ВАО,р-н Богородское,Бульвар Рокоссовского,walk,4,14502068
3180,3180,13,66.1,11.1,2.0,41.4,f,23,ЮАО,р-н Чертаново Центральное,Пражская,transport,6,20239621
3181,3181,18,41.1,11.3,1.0,16.2,,25,СЗАО,р-н Хорошево-Мневники,Шелепиха,transport,5,21390000
3182,3182,20,23.5,4.8,0.0,8.9,f,23,НАО (Новомосковский),м. Бунинская аллея,Бунинская аллея,transport,13,8117049
3183,3183,14,73.3,14.3,3.0,35.8,f,14,НАО (Новомосковский),м. Кедровая,Кедровая,walk,7,16845300
3184,3184,31,107.8,7.0,3.0,68.0,f,34,ЮЗАО,р-н Обручевский,Воронцовская,walk,8,42000000
3185,3185,30,54.7,0.0,2.0,0.0,f,30,ЮАО,р-н Чертаново Южное,Аннино,walk,4,17104690
3186,3186,10,66.8,15.3,2.0,30.0,f,21,СЗАО,р-н Щукино,Щукинская,walk,12,34261720
3187,3187,2,97.0,0.0,3.0,0.0,f,23,ЮАО,р-н Нагатинский затон,Технопарк,walk,5,41021245
3188,3188,5,235.0,0.0,6.0,0.0,,7,ЦАО,р-н Тверской,Маяковская,walk,6,156100629
3189,3189,40,165.0,0.0,4.0,0.0,,54,ЗАО,р-н Раменки,Ломоносовский проспект,transport,4,128553459
3190,3190,3,239.0,20.0,6.0,0.0,,12,ЗАО,р-н Раменки,Ломоносовский проспект,transport,4,297000000
3191,3191,4,36.1,5.5,1.0,22.3,f,30,ЮАО,р-н Москворечье-Сабурово,Борисово,transport,5,15650035
3192,3192,6,33.7,9.5,0.0,4.4,f,8,ЮЗАО,р-н Гагаринский,Ленинский проспект,walk,14,23387800
3193,3193,4,32.6,0.0,1.0,0.0,t,15,СВАО,р-н Останкинский,Алексеевская,walk,4,18288906
3194,3194,2,54.5,0.0,2.0,0.0,f,25,ВАО,р-н Соколиная гора,Соколиная гора,walk,14,17494500
3195,3195,5,57.0,20.0,2.0,34.0,t,21,САО,р-н Хорошевский,Полежаевская,walk,18,23500000
3196,3196,59,225.0,10.0,5.0,186.0,t,67,ЦАО,р-н Пресненский,Деловой центр,walk,4,250000000
3197,3197,13,23.59,6.5,1.0,12.1,t,15,НАО (Новомосковский),м. Солнцево,Солнцево,transport,9,6267863
3198,3198,19,67.1,12.1,3.0,40.3,f,30,ЮВАО,р-н Рязанский,Окская,walk,10,19787991
3199,3199,4,26.57,4.0,0.0,12.7,f,9,НАО (Новомосковский),м. Рассказовка,Рассказовка,transport,20,7459650
3200,3200,3,37.32,16.2,1.0,13.3,t,8,СВАО,р-н Бибирево,Алтуфьево,transport,7,7771080
3201,3201,1,220.0,25.0,5.0,175.0,,8,ЮЗАО,р-н Гагаринский,Ленинский проспект,walk,9,194990000
3202,3202,18,345.0,25.0,6.0,0.0,,19,ЗАО,р-н Раменки,Раменки,walk,2,99000000
3203,3203,12,74.66,0.0,2.0,29.7,f,25,ЮАО,р-н Нагатино-Садовники,Нагатинская,walk,6,35553614
3204,3204,14,23.46,5.6,0.0,9.6,f,28,ЮВАО,р-н Нижегородский,Нижегородская,walk,12,9479201
3205,3205,11,227.64,20.0,4.0,0.0,f,15,ЦАО,р-н Хамовники,Спортивная,walk,7,569100000
3206,3206,2,94.0,7.7,3.0,0.0,,7,ЦАО,р-н Пресненский,Арбатская,walk,6,153000000
3207,3207,7,33.45,0.0,1.0,0.0,f,39,САО,р-н Западное Дегунино,Селигерская,walk,6,12400000
3208,3208,8,53.4,5.3,3.0,40.0,,8,ЮАО,р-н Донской,Верхние котлы,walk,5,17550000
3209,3209,2,31.7,5.6,0.0,12.8,f,12,НАО (Новомосковский),м. Бунинская аллея,Бунинская аллея,transport,13,9394656
3210,3210,11,126.2,11.8,5.0,84.8,f,19,СЗАО,р-н Щукино,Октябрьское поле,walk,18,63857200
3211,3211,5,50.0,12.3,3.0,25.2,,16,ЮАО,р-н Даниловский,ЗИЛ,walk,15,22499000
3212,3212,1,44.6,6.0,2.0,28.5,f,9,ЮВАО,р-н Люблино,Люблино,walk,10,9990000
3213,3213,13,126.5,21.5,5.0,75.5,f,28,ЗАО,р-н Раменки,Раменки,walk,6,72984440
3214,3214,13,102.9,14.5,3.0,0.0,f,23,ЗАО,р-н Очаково-Матвеевское,Озёрная,walk,19,41724638
3215,3215,13,36.7,5.1,1.0,22.5,f,24,ЗАО,р-н Солнцево,Солнцево,walk,17,14629831
3216,3216,12,44.6,8.7,2.0,29.6,,12,ВАО,р-н Северное Измайлово,Щёлковская,walk,20,10950000
3217,3217,10,71.1,12.8,3.0,42.7,f,12,ЮВАО,р-н Рязанский,Окская,walk,10,20451843
3218,3218,5,44.1,23.9,2.0,11.5,f,12,ЗАО,р-н Очаково-Матвеевское,Аминьевская,walk,13,21946523
3219,3219,11,96.9,16.0,2.0,48.3,t,20,ЦАО,р-н Пресненский,Краснопресненская,walk,1,87500000
3220,3220,6,190.0,23.4,5.0,118.4,f,8,ЦАО,р-н Мещанский,Цветной бульвар,walk,7,200000000
3221,3221,32,40.6,8.9,1.0,13.6,f,32,САО,р-н Западное Дегунино,Селигерская,walk,8,17091138
3222,3222,3,214.0,0.0,6.0,0.0,f,5,ЦАО,р-н Тверской,Трубная,walk,7,135000000
3223,3223,3,300.6,20.0,6.0,240.0,f,5,ЦАО,р-н Красносельский,Тургеневская,walk,4,165000000
3224,3224,3,227.0,21.5,4.0,109.7,f,7,ЦАО,р-н Хамовники,Спортивная,walk,5,734591199
3225,3225,1,648.5,12.0,6.0,294.5,f,3,ЦАО,р-н Тверской,Площадь Революции,walk,1,1510840000
3226,3226,10,41.8,5.5,2.0,25.9,f,35,САО,р-н Левобережный,Речной вокзал,walk,7,18080840
3227,3227,3,41.1,12.0,2.0,17.0,t,13,ЮАО,р-н Даниловский,Тульская,walk,8,28200000
3228,3228,13,21.8,0.0,0.0,0.0,f,25,СВАО,р-н Бабушкинский,Свиблово,walk,6,10268497
3229,3229,1,235.8,49.0,5.0,151.0,t,3,СЗАО,р-н Хорошево-Мневники,Бульвар Генерала Карбышева,transport,5,245000000
3230,3230,6,117.16,9.2,3.0,0.0,f,7,ЦАО,р-н Замоскворечье,Третьяковская,walk,3,351480000
3231,3231,10,112.1,45.8,5.0,47.0,f,13,ЦАО,р-н Басманный,Электрозаводская,walk,16,57566724
3232,3232,2,21.1,5.2,0.0,7.3,f,15,НАО (Новомосковский),м. Бунинская аллея,Бунинская аллея,transport,10,6681723
